Date,beta0,beta1,beta2,lambda
2017-03-24,2.259420742539483,-1.2232095377170777,4.065518150644029,0.07720748890039471
2017-03-27,2.1858102504414436,-1.1431263717945241,4.159107314098448,0.07536238685067803
2017-03-28,2.505924003295755,-1.450632099675297,3.5459992841612684,0.08436273919037353
2017-03-29,2.1601781319075535,-1.100743085817446,4.231039832448657,0.07410691057693859
2017-03-30,2.3532936667507247,-1.3013069563336157,3.946276928108591,0.07931178643861601
2017-03-31,2.1935364984914423,-1.1471434422982256,4.282836918569998,0.07377529126272514
2017-04-03,1.944160876758834,-0.8923834176392937,4.685186787195912,0.06636541578018808
2017-04-04,1.6281115838958202,-0.5646296836609974,5.327100117115288,0.06158370632570298
2017-04-05,0.8423824338765518,0.22585008977113658,6.7276375932624335,0.05306948265096629
2017-04-06,1.1921375105556908,-0.11916448870709412,6.137470280503649,0.05572120395883481
2017-04-07,2.201627334802765,-1.1172944066586203,4.167805439942777,0.07158143150725205
2017-04-10,2.313951313252188,-1.2256893977299124,3.892510623780989,0.07262052484811046
2017-04-11,1.1036648952389265,-0.030291280584819513,6.090209168959623,0.05553470945884084
2017-04-12,0.89247042588659,0.1894961836713228,6.440715604374513,0.05149330674607015
2017-04-13,0.0,1.0760117946609051,7.8749952073577365,0.04467076481363338
2017-04-17,0.024459348955301743,1.0542068528218664,7.926694738989918,0.04517888577007349
2017-04-18,0.5628581952357806,0.5161627046228415,6.86762353556422,0.04347163244809863
2017-04-19,0.0,1.0725579984054505,7.843251146393163,0.04313354374420258
2017-04-20,1.107075673886125,-0.04638561529177501,6.007601617155053,0.052293118248202666
2017-04-21,0.6700928486219779,0.38281728813346977,6.78025822515485,0.049197785498981274
2017-04-24,1.5323807820234656,-0.4594477846067064,5.341212655124197,0.05663662157008132
2017-04-25,2.257992642345036,-1.1693998543913489,4.051539804661107,0.0682682578184256
2017-04-26,1.7098904208161427,-0.6162379559877346,5.107245247418563,0.058566918946036446
2017-04-27,1.3681225382866264,-0.2915926844321235,5.747207022675297,0.05471352953674623
2017-04-28,2.27910033794856,-1.2043061662135555,3.9786182470794014,0.06514141006643469
2017-05-01,2.4220595508821976,-1.3487983683538651,3.785021807831098,0.06896690445010673
2017-05-02,1.6674681268072555,-0.5774171302826498,5.23521495484013,0.05561745962060361
2017-05-03,2.1440779950560436,-1.0422483400900215,4.218501400358441,0.0657945169572418
2017-05-04,2.388937294476248,-1.2937253057835507,3.78770571396021,0.0716221849880972
2017-05-05,2.272731769902626,-1.1708972047797532,3.9918424301617064,0.07020146389845024
2017-05-08,2.2066383984587747,-1.0949888567640642,4.219493069620262,0.06896940785707485
2017-05-09,2.355274365730223,-1.2266177691081044,3.935360567569185,0.07308382732681815
2017-05-10,2.2757323458669783,-1.1613131726070922,4.087578076812498,0.0727326211868641
2017-05-11,2.5348249987844036,-1.4293439708309064,3.5373440346090765,0.07673842893946287
2017-05-12,0.8926481056817598,0.2077377439141516,6.616886927875995,0.05274747200260283
2017-05-15,0.4072585354859677,0.7050689718253833,7.495150718101961,0.04922582051742541
2017-05-16,0.31736515741342936,0.801676299100905,7.601621914456992,0.047961495885045245
2017-05-17,0.0,1.110017209290805,7.963132421772326,0.041926667075920056
2017-05-18,0.0,1.1228898471918967,7.870927919089041,0.04271382677043275
2017-05-19,1.1444527203768775,-0.02532607080754425,5.938289262009132,0.049698543220204686
2017-05-22,1.2253800339498262,-0.10220896892122575,5.811253602926439,0.05081165464026922
2017-05-23,1.3615296491661912,-0.20851494946624186,5.648244864448078,0.05204321730793032
2017-05-24,0.06277353385622383,1.0935028709408507,7.769470995283131,0.042676566240801454
2017-05-25,0.16254431480664805,0.9863839441284475,7.626490428883397,0.042980242181383986
2017-05-26,0.12441773490797531,1.0302318050101547,7.679592744342013,0.04267395223926906
2017-05-30,0.18519939601635976,0.9751076302088392,7.502328684625035,0.0407607426199718
2017-05-31,0.0,1.1907607531982962,7.771612428656756,0.03815914904367068
2017-06-01,0.0,1.1784528591558052,7.746945189050008,0.03932552395092412
2017-06-02,0.0,1.1809143224268253,7.575839958752683,0.03704923485195122
2017-06-05,0.0,1.1833097257345215,7.641041927383203,0.038471699075705836
2017-06-06,0.0,1.1921739225175452,7.648841968270129,0.03556485115357651
2017-06-07,0.0,1.1998089991351402,7.652127659235805,0.03739357854243809
2017-06-08,0.11825762478251894,1.08405653483855,7.462984377917848,0.03854137815315989
2017-06-09,3.253457167553044,-2.0488930173010242,1.3692879813397514,0.07817533528751532
2017-06-12,3.2372026288099147,-2.0435009408522906,1.3670881830123127,0.08023521817850326
2017-06-13,0.0,1.2329986520076959,7.652761925063551,0.03828155361409072
2017-06-14,0.0,1.2337131673385506,7.461760638876011,0.03604851536910803
2017-06-15,0.19956330704164962,1.0293100338046535,7.021883522337315,0.03901415647567274
2017-06-16,0.275368570276521,0.9499692044973873,6.949330163878911,0.0385042422620559
2017-06-19,1.9917115501892233,-0.7672541843230576,3.8791351611669054,0.05515353737042389
2017-06-20,0.7851242318675276,0.4541110379295106,5.863971788866925,0.04343955496014305
2017-06-21,1.9918995197660534,-0.7702102010857325,3.6572193268071227,0.05650507753864014
2017-06-22,2.0439600289925797,-0.8462747541627912,3.549935111122859,0.057828653513462495
2017-06-23,1.80590609080523,-0.6166733535161122,3.9696805630041356,0.056695588474812215
2017-06-26,2.0150016419707186,-0.8117353253620269,3.5248103116925704,0.05805117828312231
2017-06-27,1.7416221048493525,-0.5078529453578419,4.1311096130075065,0.057018169159314756
2017-06-28,0.0,1.224972172254113,7.201242613938697,0.043459653603889474
2017-06-29,1.1751888369486554,0.057574391827764096,5.381017067263072,0.052342654561331595
2017-06-30,2.0061390859069466,-0.7875323469374855,3.875365321653264,0.06595816271097261
2017-07-03,1.5346630213124866,-0.2834999872593494,4.795533733067517,0.06098592249413504
2017-07-05,1.714539533023706,-0.4597933755629024,4.426522573791398,0.06170344470577728
2017-07-06,1.68245161289354,-0.44240834591717376,4.6666467114839545,0.06264987946508016
2017-07-07,1.4702993763975813,-0.23329471840198346,5.169710602492756,0.05996526925069659
2017-07-10,1.4129462430757767,-0.17610301613775972,5.28268815701791,0.05785380082099752
2017-07-11,0.322898310144158,0.9176003914363703,7.119913095888377,0.048562516129073086
2017-07-12,0.061490690402903135,1.173211972400846,7.4759121471951,0.04521060038689395
2017-07-13,0.0,1.2411742441961526,7.669575327323638,0.04516325613559583
2017-07-14,0.0,1.229551891666895,7.660985227844637,0.04440594661039456
2017-07-17,0.0,1.2360789144695845,7.590352572977956,0.043703477536011254
2017-07-18,0.0,1.2403495162608016,7.482474603433335,0.04187966891406693
2017-07-19,0.0,1.264847289368214,7.456467682814791,0.040931802493347304
2017-07-20,0.0,1.2700052900099743,7.394393801931011,0.04065903514636508
2017-07-21,0.0,1.2704041616351283,7.3488847770720085,0.039315275123933555
2017-07-24,0.0,1.2767455931133258,7.376176530166256,0.040234855454086324
2017-07-25,0.0,1.2792324731504008,7.579653178505901,0.04320405214293156
2017-07-26,0.0,1.2734593719443794,7.654629169021819,0.03910249523973706
2017-07-27,0.0,1.262975801451778,7.77211808160851,0.040309169204054064
2017-07-28,0.0,1.2541523969640127,7.639589170743104,0.04077651295932347
2017-07-31,0.0,1.2529616971715627,7.634670001941493,0.04135474843804866
2017-08-01,0.0,1.2614777393100873,7.565195407371742,0.038846927869774034
2017-08-02,0.0,1.2717655479912902,7.461744446176963,0.03994970853002656
2017-08-03,0.0,1.2598960931576537,7.364310121428146,0.039286004797299434
2017-08-04,0.0,1.2625050555330464,7.443281383832456,0.04079010263524591
2017-08-07,0.10355431725619817,1.148480121255281,7.286315092170846,0.04128737620662434
2017-08-08,0.37728340095271745,0.8849603811166731,6.878208405310913,0.04368980077149584
2017-08-09,0.8134413045710336,0.44108865485208393,6.11758510167726,0.043850230014764166
2017-08-10,0.0,1.2617853417033518,7.339862941066765,0.03801540545719705
2017-08-11,0.0,1.2453129060217798,7.472037034216784,0.036099497449409206
2017-08-14,0.06833763139492285,1.1702526514483262,7.322920899300098,0.03959118676975053
2017-08-15,0.0,1.2538310535626076,7.420156431286383,0.041758775814304844
2017-08-16,0.0,1.2441888280854643,7.397762773674358,0.03995928719549313
2017-08-17,0.0,1.2359655035081691,7.340519672177807,0.03858021674576185
2017-08-18,0.0,1.247338841228785,7.325064902164957,0.03825558604138508
2017-08-21,0.0,1.2362160996641773,7.298367370241891,0.03832856137263655
2017-08-22,0.05233479297284003,1.1856622671531623,7.22865202145138,0.040854161851981534
2017-08-23,0.0,1.2405817722179984,7.239120090170336,0.03798425663464862
2017-08-24,0.0,1.2465237998319318,7.269716962465525,0.038776516371863926
2017-08-25,0.0,1.2526157239104725,7.196595983410268,0.038247928041971635
2017-08-28,0.0,1.2483312978850705,7.2993759112565915,0.03667564532401898
2017-08-29,0.0,1.251161241799238,7.330849644301961,0.03414302396049304
2017-08-30,0.0,1.2449544215963289,7.305476889420344,0.03567197415093914
2017-08-31,0.0,1.2366361754613462,7.270870968594558,0.03515008548984231
2017-09-01,0.0,1.2451971786734817,7.338728204181326,0.03651979043647196
2017-09-05,3.6862472101341366,-2.3693652731459065,1.0977700539488244,0.045916550255662415
2017-09-06,0.0,1.2795146790568075,7.436938012873997,0.03021043978848613
2017-09-07,3.3719391187846166,-2.117835786298887,1.1832457061482347,0.054377371583482374
2017-09-08,0.536867370129387,0.7103937037959203,6.5508230534973455,0.03131312372881739
2017-09-11,0.47227043675843955,0.7887682651099507,6.6808734289372635,0.034915169279186434
2017-09-12,0.12747932723875857,1.1429611577928012,7.1904477204121555,0.03539877315583058
2017-09-13,0.0,1.2703394152443346,7.334433847369551,0.03711429238084338
2017-09-14,0.0,1.2775686534404451,7.202357463793057,0.03818973043768756
2017-09-15,0.9714093184801181,0.3102418672291718,5.5692233449070025,0.0447166692672191
2017-09-18,0.5873110626922907,0.6925856623831896,6.291241326381057,0.043719938817333194
2017-09-19,0.6791070571129343,0.6057748099533733,6.161872870330335,0.04442461601554567
2017-09-20,2.2398276954863103,-0.9509559486804033,3.2844511209420912,0.0651751754595477
2017-09-21,2.2936179738551243,-1.007854415087446,3.096066941291958,0.06706529656599124
2017-09-22,2.3272906621181533,-1.0476381997761695,3.045067998646387,0.06699368200948332
2017-09-25,2.008143065849661,-0.7206614896514081,3.5912192665252736,0.05882064018355129
2017-09-26,2.3660708398878714,-1.0757278566510857,2.9026562000022222,0.0656671656568323
2017-09-27,2.316231230007968,-1.022093368043977,3.2544456497242,0.06590154016387992
2017-09-28,1.9587671407342875,-0.6788914832870134,4.048191470678148,0.05922627394846496
2017-09-29,2.4052920474412818,-1.1248952045592948,3.0330206785298914,0.07196818306083733
2017-10-02,2.667475251830387,-1.3935701110743544,2.433307144856569,0.08199631660940092
2017-10-03,2.295985506971459,-0.9981043729904648,3.312198953332759,0.06637794781771986
2017-10-04,2.081895646338967,-0.7824219130203182,3.755405853484199,0.06270233658270004
2017-10-05,2.4595191152783027,-1.1551529851561002,3.005167183891129,0.07068509363814378
2017-10-06,2.6882468318296615,-1.3775281819564806,2.5037799448080493,0.0798331077057509
2017-10-10,2.4724204196939956,-1.1366233182820564,2.9079837854980304,0.07069044036435228
2017-10-11,2.6755488550829334,-1.3412514517752732,2.4307260636405346,0.07637318171844665
2017-10-12,2.9379046073413706,-1.6108368310284984,1.630102975712703,0.09089497352198167
2017-10-13,2.8228189186400767,-1.5019253518831557,1.8105961760100728,0.08407619509418746
2017-10-16,3.050839028445954,-1.7276558124575727,0.9140713769238937,0.11525091454409414
2017-10-17,2.96545177195593,-1.6399056362300592,1.1235709287955664,0.11122756288381035
2017-10-18,3.059929433097514,-1.7350405846213361,0.9289877573650415,0.12295179704986661
2017-10-19,3.0143683136293817,-1.6868402876371853,1.0302690510362191,0.11749426200948086
2017-10-20,3.027830795878879,-1.6981122012209666,1.2302594436467087,0.11791690492937314
2017-10-23,3.063988413411902,-1.7375837572406692,1.159265761700609,0.1153402428947306
2017-10-24,3.002927969807655,-1.6648902238010472,1.471237013936965,0.11068488658064693
2017-10-25,3.06720811917063,-1.7302879954108374,1.364676845032541,0.1151479215695007
2017-10-26,3.0762043364225238,-1.74471753600603,1.3413304969099,0.12089760870034696
2017-10-27,3.01218075097466,-1.686736989910873,1.516524891822343,0.10912500149277386
2017-10-30,3.0155775213720855,-1.6945445572558624,1.288409639996467,0.11262213282241783
2017-10-31,3.045612151101036,-1.6973820687054133,1.1479641116971397,0.11581707086271018
2017-11-01,2.973312133891648,-1.5920562524069006,1.250367845312127,0.10890111961571756
2017-11-02,2.996409273665512,-1.6312109626766593,1.0308425596797448,0.11891816924735678
2017-11-03,3.061649675209838,-1.6829230365560848,0.6104317904822466,0.1356947744294876
2017-11-06,3.0332865525329793,-1.6506248951618177,0.7038071279010306,0.12743707159551457
2017-11-07,2.9660642980074137,-1.5603117518169152,0.7965733083958084,0.12374662855566987
2017-11-08,3.0443080428449436,-1.6281835261779094,0.3323693473535055,0.15359161637255145
2017-11-09,3.038802829443939,-1.616195112892935,0.722325228811855,0.12347557850524461
2017-11-10,3.07454058295415,-1.659575195408515,0.8430791679238892,0.1311770326186585
2017-11-13,3.0983810969160035,-1.6743171278478919,0.5090533970102114,0.1555378400386642
2017-11-14,3.0512621182138746,-1.6186297882430936,0.621078183386822,0.14445761686332742
2017-11-15,2.9828970338690506,-1.5453589754976407,0.5073932481199308,0.14894172379534182
2017-11-16,3.0335492941614293,-1.5814840047163572,0.2787437419764377,0.17556411790380078
2017-11-17,2.998444183388747,-1.54269040722777,0.026758487724884757,0.2059692081877134
2017-11-20,2.9700360224207554,-1.5023534011103712,9.172820459438415e-05,0.22859784019220322
2017-11-21,2.933313968253131,-1.4497210261975957,0.0856287724276803,0.2222967399197312
2017-11-22,2.976223208342748,-1.4874155507911346,0.09675043937162578,0.18613122601933527
2017-11-24,2.970820682787395,-1.4909191489609148,0.03823382650017659,0.20510356636293064
2017-11-27,2.978691560308642,-1.502742356112216,-4.884368611119956e-06,0.20227322725561764
2017-11-28,2.986504895148825,-1.4954246418832249,0.067134298235294,0.19523143155436573
2017-11-29,3.0285949454613914,-1.5403240913727823,0.05405316648581903,0.20151654294599552
2017-11-30,3.0117743749605252,-1.543531914518751,0.20960079555476735,0.21116498189172833
2017-12-01,2.910723990469986,-1.4411737279509556,0.0011539896090299049,0.25634571019416996
2017-12-04,2.9028345977248815,-1.4155305798698201,-2.1422523161681022e-05,0.2636565744313681
2017-12-05,2.8491217371456616,-1.3413050216513935,4.518974366938221e-05,0.2732474257976808
2017-12-06,2.843558202368804,-1.3345734051481923,1.0571020906886754e-05,0.25324995285461377
2017-12-07,2.899128452325728,-1.4045858491838157,3.67620930247605e-05,0.26038773430810563
2017-12-08,2.910046104149082,-1.432594979700974,0.02467568237731965,0.2599728612207514
2017-12-11,2.8981734893458535,-1.394618740942794,3.841732450475327e-05,0.271028440182766
2017-12-12,2.929313248327965,-1.393704687912553,0.0005775080804011343,0.2553911585452856
2017-12-13,2.898615071080233,-1.3840456167998403,6.620333501528212e-05,0.23898646838410467
2017-12-14,2.8283096095533877,-1.308273174535226,2.1771196553710704e-05,0.26884632470010006
2017-12-15,2.777876421675859,-1.2545735671939986,9.712925589975315e-06,0.29992553501980934
2017-12-18,2.8725987237562305,-1.3259116517935263,0.05509241869016205,0.2523949098472189
2017-12-19,2.9568005730157685,-1.4177551941707103,0.21046608674610845,0.24005077185356274
2017-12-20,3.0342089602653237,-1.5005293768444599,0.0949737952098005,0.2516091671560139
2017-12-21,2.958083724913697,-1.4315222771727896,4.693186188953209e-05,0.3048968006119333
2017-12-22,2.9343099321800143,-1.4298627214757085,-0.00011924469163834985,0.3304134474990944
2017-12-26,2.9383879771215176,-1.3705695341873498,0.0009600673022109857,0.2930239399592371
2017-12-27,2.8442368271943046,-1.3008062281362307,0.0001317791911157039,0.3149663782114343
2017-12-28,2.8366663741035434,-1.3018825731421753,-2.6916122439310953e-07,0.33643792829634545
2017-12-29,2.8454317810579206,-1.2826195422142637,3.721314877022212e-05,0.29294521845909616
2018-01-02,2.917141256194065,-1.3131949624384704,7.53466917340019e-06,0.2887677603015289
2018-01-03,2.8688003138657776,-1.2787063017501246,-1.3474566604453887e-05,0.3133919206560934
2018-01-04,2.8570940884721177,-1.2726744781432988,1.0472646455665065e-05,0.34178158969437644
2018-01-05,2.8763968914169906,-1.3090959968515765,4.577459793711467e-06,0.35157179365908614
2018-01-08,2.891474196377263,-1.3003720120445041,4.8128355960949854e-05,0.3379698978542091
2018-01-09,2.9729177402509355,-1.3954772839040592,-4.084768036853148e-06,0.34066380056330187
2018-01-10,2.9861746701582508,-1.4041555561003702,0.011920396384217134,0.32698373549219706
2018-01-11,3.00321351995002,-1.4190720670569406,-1.3484502308110113e-05,0.318361769920083
2018-01-12,2.9316735368618954,-1.3565448035299943,0.13744362625359022,0.3407371747343471
2018-01-16,2.9007901783650882,-1.3008366459600211,0.09596855029440524,0.3616034228683769
2018-01-17,2.902519222881526,-1.3193457522470473,0.2260410242444864,0.36202639024038596
2018-01-18,2.9700187993195075,-1.394052305005432,0.30844571083405825,0.34085387235531195
2018-01-19,2.9702906531152675,-1.4107225563203307,0.3827379952186343,0.3477201588839921
2018-01-22,2.9877002467260105,-1.4233439430240895,0.3320586432935923,0.36496313411490133
2018-01-23,2.967303139924158,-1.404662472943823,0.28505919412457964,0.35885057173111023
2018-01-24,3.0025360593461055,-1.4458524518615474,0.05328836595035707,0.42266084094146167
2018-01-25,2.948358436313521,-1.4006085235225814,6.866882691432719e-05,0.4691211993797906
2018-01-26,2.9603722237020444,-1.4259716386393915,0.2466580041872308,0.4401316124741155
2018-01-29,2.9896025032760933,-1.426886963129639,0.5339397623038276,0.3486071228557926
2018-01-30,3.036552370221845,-1.399018411053091,0.5900612517745961,0.301328982869644
2018-01-31,2.9910136713555566,-1.3665800304517106,0.5790725146204997,0.3370861752789283
2018-02-01,3.0506588909867522,-1.4369875688971405,0.7349081223158482,0.31767013686913126
2018-02-02,3.1231735424887073,-1.5124074750519128,0.8995864420722417,0.2788398581356306
2018-02-05,3.1025147550959784,-1.4717423259014646,0.7997386117264907,0.24744881329320406
2018-02-06,3.121057418977601,-1.4595444540495686,0.7942943421457673,0.2474174135218641
2018-02-07,3.212258053658007,-1.5757657168234231,0.45628505438491734,0.32264422767322154
2018-02-08,3.2389524184605167,-1.6130279034817372,0.47900929213201554,0.31297956195454224
2018-02-09,3.2381084778600364,-1.6069984482122333,0.7542095533585814,0.2379288846372345
2018-02-12,3.212664088156241,-1.540321176309411,0.8268602762967401,0.24315882823388094
2018-02-13,3.2037895281450637,-1.5398224857053049,0.5091001476835347,0.2911583936722934
2018-02-14,3.26341771082744,-1.6217102667052363,0.44489936777826267,0.36130804103442205
2018-02-15,3.2272505442356874,-1.5925256063987017,0.2996269690466942,0.41785629570591587
2018-02-16,3.208957649149822,-1.5457076330811526,0.0003107433189585161,0.4864517446474872
2018-02-20,3.225456238084733,-1.530241717613337,3.1417988668177333e-06,0.4792802086306717
2018-02-21,3.3033727278717286,-1.6159874764651287,4.230830424266547e-06,0.47728211321724956
2018-02-22,3.2848501459494743,-1.6167672782961666,2.3398909356581133e-05,0.4784854643295578
2018-02-23,3.2313461423507666,-1.5472251653954516,1.0398561049749619e-05,0.4684819550178017
2018-02-26,3.2280822718891446,-1.5219016191447392,-6.3184189882224615e-06,0.43894269390178686
2018-02-27,3.2412677133878858,-1.5095618452288915,6.009258238054199e-05,0.4809398865249018
2018-02-28,3.1978646888105007,-1.4671503173457414,0.00015037215895770452,0.4849956112903343
2018-03-01,3.1576471077433212,-1.430617723246073,1.4557970074159296e-05,0.4473134291425925
2018-03-02,3.2074409218398015,-1.4801474875352385,2.2491289893892093e-05,0.46479564545627067
2018-03-05,3.237342025551547,-1.494300219520654,7.954042765889572e-05,0.44962653983117395
2018-03-06,3.219113344484547,-1.4631174333253953,0.14014344116170824,0.4150995086478918
2018-03-07,3.2327695050956122,-1.4769200342501676,0.19176415579040884,0.39410270269180353
2018-03-08,3.2011669824917672,-1.4444616155094023,5.926491624944083e-05,0.45463109868052326
2018-03-09,3.23491202866216,-1.4849047166979412,0.0879161076891806,0.4369387827155542
2018-03-12,3.196086343678582,-1.4243888619253067,1.9334580456353096e-05,0.4585560152559739
2018-03-13,3.172173149415344,-1.3754220582415526,0.19808598802841582,0.37736936705782764
2018-03-14,3.1119685031983892,-1.275890943261849,0.375135448458451,0.328959522987371
2018-03-15,3.1089647373364766,-1.2723589081821842,0.27236468613352255,0.3733273037823114
2018-03-16,3.13431706646792,-1.2928446041439303,0.28269772713493846,0.37882825800658704
2018-03-19,3.149162891134681,-1.2981838135101798,0.06558045159305823,0.43693234960974114
2018-03-20,3.1750457622733865,-1.3123644396695056,0.3977810847326723,0.35317501770634946
2018-03-21,3.1723729912866574,-1.3462994926643153,0.5179959787231166,0.33127034784081166
2018-03-22,3.1129871895713475,-1.3025016613549556,0.23849940469713157,0.40103833414711737
2018-03-23,3.1226149605806652,-1.3061807948389033,0.20631067737717937,0.38178206710818857
2018-03-26,3.1356238916993684,-1.2932464835428963,0.24651871778662268,0.3875086931140972
2018-03-27,3.0827711559008035,-1.2387189978876996,1.2278268297846566e-05,0.4320844487872065
2018-03-28,3.0423815605150124,-1.2247551796025005,-0.00012458324725577984,0.5080041265600163
2018-03-29,2.999481790365605,-1.1934803214418082,7.683059464512715e-06,0.5115786094459803
2018-04-02,3.0157384294239895,-1.1799565471201858,-2.658369237039792e-06,0.451010230213892
2018-04-03,3.0699142126959282,-1.2382936352255471,0.0016388641391180492,0.4730857017057276
2018-04-04,3.0768844578964067,-1.2688656643911724,-3.747615615930071e-06,0.4869403919200741
2018-04-05,3.1175572200357555,-1.313609770843043,4.004690832447788e-05,0.49798348366234224
2018-04-06,3.058464324798039,-1.2440536502216466,2.3393464451835957e-05,0.4669012429032387
2018-04-09,3.0542194671765426,-1.2335909976328963,7.176953883100681e-05,0.49843262430291857
2018-04-10,3.0437718515158187,-1.2443532954858496,-8.504029450891296e-06,0.5601763035249508
2018-04-11,3.012259530123457,-1.2135176995793695,-1.8212970678899355e-06,0.5879014733792413
2018-04-12,3.0712643428446866,-1.2714859861476684,0.0005555517801933266,0.5936935005557046
2018-04-13,3.0402449381133874,-1.2399445254758463,0.00010368424290418374,0.6518564387937648
2018-04-16,3.0379083240853055,-1.2342616733470364,-3.87266133968639e-06,0.6825092896544755
2018-04-17,3.0070497622671946,-1.1752715162239848,-0.0001593939453958344,0.7080685665944938
2018-04-18,3.0728427265309533,-1.2536891433846293,1.2241351346104412e-05,0.7133786859014812
2018-04-19,3.131403432653934,-1.3088815233830784,1.7134438114353528e-05,0.699028485348264
2018-04-20,3.162852969662852,-1.3577591825907975,6.044937140661967e-05,0.7374294543145989
2018-04-23,3.1734093329894026,-1.3455855690522183,-8.8349036652611e-06,0.7623942662323941
2018-04-24,3.2086628176471645,-1.3568167490378962,8.337317953587643e-05,0.7005341595611705
2018-04-25,3.2410828136556518,-1.4196244022839313,-2.9002573692318617e-05,0.7155188292616939
2018-04-26,3.1980479741057137,-1.3999354212667878,1.1646296196874524e-05,0.7646666813861127
2018-04-27,3.1400656622604286,-1.3527210761954882,-9.74927428240216e-06,0.8257435163382654
2018-04-30,3.1202581471837743,-1.3057705175883116,-4.526432071196677e-05,0.8240555757278307
2018-05-01,3.14278744030791,-1.3156360275876005,7.865592004502141e-05,0.8299796742723626
2018-05-02,3.1575727239981175,-1.3258387446728617,1.6967089292486435e-05,0.7632205259429589
2018-05-03,3.129167108798797,-1.3073807061446319,4.664607825186582e-05,0.7834332458066048
2018-05-04,3.1245468717541116,-1.3125432773785601,-1.885142475695443e-05,0.8232905902075808
2018-05-07,3.1273923097394944,-1.29807699800181,1.2491250111592508e-05,0.7993196652733754
2018-05-08,3.1472883685678275,-1.310085148801216,1.1023852877449199e-05,0.8102350105402022
2018-05-09,3.177438563228481,-1.3465166218080895,7.84670112768753e-06,0.8311112311950858
2018-05-10,3.1352572445878777,-1.311029508103047,0.00024355189069380045,0.8983463695113434
2018-05-11,3.120489753930705,-1.3003938003549191,3.3073024178593914e-05,0.9458055053416553
2018-05-14,3.152996047692393,-1.3139811445176117,0.00013870355305311766,0.9038082139025687
2018-05-15,3.235651881596737,-1.3905109701578775,0.38928516678187236,0.6641158744139989
2018-05-16,3.248595753095099,-1.406584515498083,0.4394972051223188,0.6465067038623097
2018-05-17,3.297271084628575,-1.4517206978262884,0.0015169056803459912,0.8115575050732894
2018-05-18,3.236964218600334,-1.4052121346005018,4.4332004520546814e-05,0.8430706728931265
2018-05-21,3.2194542682736222,-1.3711655461904069,-5.643793335414063e-05,0.9096774454151615
2018-05-22,3.230790654571065,-1.3590702067392708,2.4199664148155962e-06,0.8672803520817524
2018-05-23,3.19402724110782,-1.3026197174144778,2.4628096193306882e-05,0.7484924455083991
2018-05-24,3.1588802346504963,-1.2865985502528021,5.555911323969491e-07,0.770244405053735
2018-05-25,3.103895306128065,-1.2474932516332253,-1.2740640357244071e-05,0.7764993003743368
2018-05-29,3.0077048897891006,-1.0712088828632869,-1.2881438729717662e-05,0.47082055225337693
2018-05-30,3.032164683422237,-1.1100310059693639,-1.954813447595358e-05,0.635278388489206
2018-05-31,3.014778971401282,-1.101375330467072,5.069856985117446e-05,0.6625663835368168
2018-06-01,3.0466313161839746,-1.1649628830034706,6.034468800242355e-06,0.8223546334534588
2018-06-04,3.089486936811901,-1.1918080753999385,5.380476786232402e-07,0.8347885035896879
2018-06-05,3.0835740784680623,-1.1502424769029775,-1.5783845290109726e-05,0.753758850466555
2018-06-06,3.1502372050299274,-1.226370390101245,8.772892441367337e-06,0.748361605204601
2018-06-07,3.09150941906003,-1.1810978772093876,-9.27377999413115e-07,0.7861273492850134
2018-06-08,3.0928461531532068,-1.1855944858141505,7.158375846462424e-06,0.7825824611508345
2018-06-11,3.117812043228623,-1.201851365985945,-1.9340532439295725e-05,0.7959649313135462
2018-06-12,3.111173395641725,-1.2086012886937532,1.0328301371641459e-05,0.8374699072084875
2018-06-13,3.1215101366712137,-1.2263268336310515,0.2202386916593788,0.7800510550720503
2018-06-14,3.064954117859268,-1.1780851395209202,0.1822802846482237,0.8477975537938814
2018-06-15,3.063266610228276,-1.1656090149786125,0.20476449803976496,0.7831147225145745
2018-06-18,3.0566104666352625,-1.1429436439750134,-1.4102606076721716e-05,0.9460519225968939
2018-06-19,3.019498624293265,-1.091493440556618,7.435607458437832e-06,0.9308439630146148
2018-06-20,3.0632745932366023,-1.141244104867666,2.4992298571133007e-06,0.9415815939100958
2018-06-21,3.038085508498521,-1.116152638530915,1.5243086836514697e-05,0.9283946288214864
2018-06-22,3.038406054006393,-1.12933301103961,-3.334021966699232e-05,0.9378340324494119
2018-06-25,3.0053382435856246,-1.1030078360985054,2.2183137681531e-06,0.9826403011039058
2018-06-26,3.0168103063184546,-1.1097751364820345,-9.553185504027864e-06,0.9426631035043584
2018-06-27,2.956915613742664,-1.0573025356655281,-9.56893378469757e-06,0.9772204055445922
2018-06-28,2.9641416508837266,-1.0792773412784515,-4.956608538265919e-06,1.022152984276531
2018-06-29,2.9687570517167776,-1.0875587943171963,-1.5919163355889113e-05,1.0438872085389066
2018-07-02,2.9879094916456626,-1.0344883482828746,-3.708300431560325e-06,0.9731186738200491
2018-07-03,2.955683310911649,-0.9971156093912437,-1.871860485755203e-06,0.9297842849536943
2018-07-05,2.947721938855371,-1.0215087109060157,0.16332495924016732,0.891424382650025
2018-07-06,2.927667577513439,-1.0024047203158302,3.536181703495318e-05,1.070625962065731
2018-07-09,2.960177500646793,-1.0286619563023498,9.381597371231122e-05,1.0952400080842537
2018-07-10,2.9695201395055846,-1.036217094208169,0.14125951670404963,0.991924508071436
